featureid	rab.all	rab.win.S_M01	rab.win.S_M02	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Parabacteroides	0.0395840345823357	-0.0617473842601317	0.119728947376625	0.202994339028608	7.51632866540779	0.0283222793385685	0.482812500388993	0.663438029156145	0.949522438681055	0.576154770942168	0.942842548561475
unclassified_Erysipelotrichaceae	-0.541371926288229	-0.567461343626193	-0.504485843471125	0.136597652130436	4.24212100055906	0.0286322939843661	0.484122853039796	0.535360412901411	0.930709639316453	0.528029202868898	0.93359056137123
Tyzzerella	-0.244546469400332	-0.285352591495401	-0.210084337002178	0.171982333033267	5.50432991147995	0.0257783357123094	0.478396668890635	0.619592999928653	0.939164588033095	0.568160358030471	0.938762536659009
Flavonifractor	-0.589319801614297	-0.7081915143375	-0.432396550712838	0.387972040143394	4.64125915361254	0.0678788963516818	0.45729166763921	0.394464591225482	0.878495077907595	0.461140782989952	0.908705147348041
Gemella	2.57160212333296	2.7364727232422	2.42784482632845	-0.480556666688419	5.19678189854242	-0.0838047655085021	0.45729166763921	0.575085172873734	0.933997649477544	0.617147349232856	0.953389454357086
Romboutsia	-0.611826074393887	-0.625209887223614	-0.603752165073908	0.0831136992388952	4.52160109003329	0.0157860642325031	0.491410723775489	0.534939744431747	0.920599997566137	0.537272993680713	0.92325774339887
Hungatella	-0.592476129406857	-0.56644854615712	-0.628112879120928	-0.0500073623087021	4.68049175201793	-0.00897379151801678	0.494534096948017	0.508122900899851	0.909708554096467	0.510539850771408	0.909461822509334
[Clostridium]_innocuum_group	-0.587529487200745	-0.582420816466367	-0.589352880735207	-0.0183411286153161	4.62888807623703	-0.00256862019061529	0.497136907925146	0.482338581675476	0.926730505180055	0.498059068614554	0.928851543023357
Rothia	4.65134780043867	4.45074438341102	4.86298530926085	0.559210056463831	5.57392562492978	0.0896493569621249	0.449765748152729	0.425815996359031	0.924148100742671	0.51977235998732	0.949571735068565
Neisseria	-0.664838499624097	-0.75249846929556	-0.569943839803766	0.271912877208076	4.19526097935743	0.055343953411169	0.471108798155911	0.468649878149931	0.899838595591856	0.494829985525503	0.915983845764321
Corynebacterium	0.665037570178181	0.871067451634925	0.428556676561051	-0.465607100881611	4.26439256471625	-0.0947834383129939	0.451041667784113	0.460956718927099	0.897689367631791	0.468943461622571	0.918543893421278
Anaerococcus	-0.491837751585078	-0.397285273024018	-0.595382669869936	-0.136337745710795	4.34764880460824	-0.0280773714216461	0.487500000282747	0.504320029563909	0.916247690566397	0.543917070491251	0.93777817813173
Phascolarctobacterium	-0.643622044555025	-0.602985004723326	-0.682660919536709	-0.12787495304325	4.6899113730055	-0.0229434023496386	0.487500000282747	0.545170034089886	0.922225254671143	0.530992690732506	0.923878462891589
unclassified_Pasteurellaceae	0.0363693644965091	0.0965050712471704	-0.00512441397559549	-0.210497122530528	5.50208964024436	-0.0330442745050949	0.486205101821385	0.579046201346071	0.933237048793073	0.622342308128172	0.948299876621238
Epulopiscium	-0.561810255978752	-0.499527789100413	-0.618572841877178	-0.0170673601641518	4.67853175189325	-0.00223129399749041	0.497916666713763	0.571400158796077	0.926604431344513	0.537609774176561	0.934181159709299
Eggerthella	0.334912580769839	0.121314474693632	0.571378678692062	0.338615225891458	4.62210634296739	0.0701261991708062	0.467187500744955	0.494456159026657	0.922439091624524	0.53868512164159	0.931690636888109
Incertae_Sedis	-0.675186612106256	-0.729096834351709	-0.603788173018997	0.169147689957875	4.35235999809467	0.0333296355647852	0.482812500388993	0.48998050859896	0.911400670301701	0.5205377196806	0.91995715914892
Granulicatella	-0.48566424959099	-0.69024593827934	-0.267022163987854	0.351604767732858	4.39384431416305	0.0693400189008349	0.46017699205547	0.479452847120088	0.902193318638411	0.488877665857901	0.893710492802335
[Ruminococcus]_torques_group	-0.655320555634146	-0.632918595867517	-0.683303216264448	-0.0734997876041881	4.13254167204186	-0.0159857261832879	0.494791666784417	0.557173998982764	0.925978481382042	0.534833559165555	0.925999721002676
Actinobaculum	-0.637784915399789	-0.59754903149723	-0.679611054876053	-0.00543224457308966	4.66818671628771	-0.000306221182392976	0.5	0.547129537657247	0.938222318446579	0.512726359840106	0.931124552082563
Akkermansia	-0.711211524880709	-0.760221963430938	-0.6412912806312	0.131620178795697	4.16399316909376	0.0285702759918695	0.486458333639676	0.520900322877966	0.920767439239517	0.509415494519642	0.91549692709826
unclassified_Enterobacterales	-0.540833317682539	-0.610043831079318	-0.45043575556242	0.360275143641208	4.90663440574667	0.0575456330814974	0.464062500816608	0.525402576863159	0.924027604443731	0.499889619578346	0.9213903232811
unclassified_Lachnospiraceae	-0.509831822052102	-0.551970217553427	-0.459629390533054	0.161629418825046	4.68657119890995	0.0291174492265112	0.482812500388993	0.563340411895718	0.931016535777826	0.493160280858502	0.920612206628362
Anaerostipes	-0.740662153435299	-0.857980084716471	-0.628351442616875	0.215680499436394	4.49787166228023	0.040615181640409	0.476314420109212	0.47347835719597	0.91450235524648	0.518015474118893	0.932507433587275
Blautia	-0.516318878932788	-0.450345317840977	-0.564267098646991	-0.0612499503120079	4.28393121337791	-0.0134204557502678	0.493229166819753	0.495288616020976	0.911681823661161	0.521870988801439	0.934059516337685
Actinomyces	0.853309608659811	0.951984473784553	0.78218828942638	-0.313999403616822	5.51366198438057	-0.052779166904682	0.472149922546539	0.607464914656105	0.944945328474019	0.64699329997814	0.957563149674513
Acinetobacter	-0.706959314720098	-0.79342852247648	-0.615321547768443	0.0878711114400872	4.23837222925548	0.0179522743375468	0.489583333568911	0.479369934681435	0.901257916473118	0.464910760274604	0.914479779541855
Faecalibacterium	-0.675630169981882	-0.569133931673251	-0.74706501542671	-0.242185721644493	4.16040109050452	-0.0524065707523296	0.47239583395925	0.575991407374392	0.918824186958136	0.545202517588478	0.922700163647316
Finegoldia	0.412057335962316	0.974710001871842	-0.0480000992484175	-1.37095681803483	5.31807179986928	-0.241502155750445	0.384375002761446	0.190882636619096	0.796538685580534	0.213249821348036	0.789847223707342
Terrisporobacter	-0.546519646594911	-0.519536793096241	-0.566726415283836	-0.0694349853862759	4.43918356578691	-0.0104408568870704	0.49349297255717	0.521545452072618	0.922151483109111	0.507490494880273	0.925721302349069
Collinsella	-0.445537850170159	-0.451823020354698	-0.423443136369823	-0.0874072987063581	5.17737039264381	-0.0158512339418031	0.492451848166327	0.577636286109842	0.923177866690155	0.552626015957736	0.925301085352852
unclassified_Ruminococcaceae	-0.654769586448738	-0.688056799970091	-0.614452431733557	0.0831315651383999	4.19804782522385	0.0200503149429546	0.489849037189241	0.502014422951639	0.914763540972923	0.513110467537113	0.923451001793787
Ruminococcaceae_UBA1819	-0.589350881701198	-0.664433663839364	-0.525101670824544	0.187590249217549	4.20390626275397	0.0378016336074336	0.478396668890635	0.485012575222275	0.900971939863162	0.485330170417428	0.908817465846911
Negativicoccus	-0.09599420576955	-0.163726687545681	-0.0436665973117538	0.0971851393631189	4.77851261166149	0.0196870755613652	0.491410723775489	0.589231067939091	0.93537050397035	0.595933068296056	0.949495560345156
Fusobacterium	-0.69434799090077	-0.780540601079844	-0.60839572481257	0.0746990489516044	4.42002200291834	0.015791265949443	0.491931285970907	0.514103626519145	0.918965503415936	0.501996600075964	0.915700181439436
Varibaculum	-0.330960888424522	-0.390073838855733	-0.25817804680316	0.20764658663416	4.59479019491943	0.042538713792621	0.476562500530986	0.558302808740536	0.934161050960347	0.534304968602257	0.930434885325212
Anaeroglobus	-0.700912862370723	-0.793982608869923	-0.591559408313429	0.372140307745132	4.33613021408345	0.067830895752016	0.462500000852505	0.501880050217987	0.906532713861776	0.519588763458572	0.914326966800971
Peptoniphilus	-0.236187329045486	0.0662709080094031	-0.468917878148368	-0.585635413701763	4.71983715639671	-0.106246900605521	0.443229167966766	0.424052371840646	0.870872504985806	0.436222429017023	0.888892534962583
Coprobacter	-0.643456421079247	-0.645730364489271	-0.639024449325452	-0.0906851908329793	4.55308634697376	-0.018312929566924	0.490625000212002	0.528348996190408	0.929238544695452	0.532710925863748	0.929018800272978
Roseburia	-0.712875743221229	-0.719275873987021	-0.708354561309302	0.24037269719767	4.54676254702526	0.0430900156338516	0.481770833745963	0.469114116834073	0.908232814432074	0.513275546795184	0.917173096832636
Cronobacter	-0.615238555047973	-0.60286264026004	-0.630318803850403	-0.0501447398730361	4.48037719650995	-0.00738794925324778	0.494013534752593	0.493768633746146	0.910974894778241	0.482604587814302	0.914816525412844
Dolosigranulum	0.232442222295874	0.233460634815549	0.231866466819162	-0.141290643340923	4.40374006306962	-0.0293757345987837	0.486725664016788	0.547172368838221	0.929845725422668	0.574690769510657	0.94146973628123
Atopobium	-0.302615843651894	-0.648205081277258	0.190773973541065	1.09014259435083	4.47231167458486	0.201930159524282	0.400520835674807	0.343752974354476	0.83669217079439	0.309680332135225	0.830208258508666
unclassified_Planococcaceae	-0.614287487400354	-0.609497116627526	-0.616298990697868	-0.0756233100898775	4.46031461209148	-0.0147684864278615	0.491410723775489	0.55087463174622	0.908319876354534	0.561869551596369	0.915430085249279
unclassified_Yersiniaceae	-0.656877378818628	-0.568060167122299	-0.725539800159578	-0.161514283906324	4.20767871623847	-0.0337399645036851	0.483602290844405	0.509703083501051	0.907795216135769	0.513183367831272	0.910505538542714
Prevotella	-0.512089513144477	-0.629498227190737	-0.396177064939813	0.234372727785306	4.27537328147757	0.0445947865647722	0.478917231085999	0.529446595651159	0.922041390755374	0.524626224944229	0.919453285270337
unclassified_Bacteria	-0.633497787299825	-0.616747498235363	-0.652012041380533	-0.0329504024462288	4.14446834216498	-0.00601150530694889	0.497136907925146	0.465278172682134	0.885780599886475	0.465911645410996	0.901945228760176
Clostridium_sensu_stricto_13	-0.593691549832355	-0.623593175815731	-0.553552826184614	0.00369247584990173	4.41392662331816	0.000600285555941814	0.499219156706857	0.525000265996772	0.911135683616465	0.505191605204179	0.908856277433419
Hafnia-Obesumbacterium	-0.698810060228944	-0.617929343818227	-0.767808333766521	-0.158236694011982	4.38861664080466	-0.0344359161930514	0.479437793281366	0.488387207327819	0.900222428381143	0.520513589795187	0.908677062362938
Scardovia	-0.410858572094702	-0.263444142348887	-0.521762369343728	-0.281342021352601	4.57583644104323	-0.046709522046282	0.473191046937184	0.53682065109824	0.920524748100923	0.565619571644225	0.932929560123017
unclassified_Bacillales	-0.724913945676304	-0.638901068216973	-0.82258758908054	-0.216111714588018	4.43898846325432	-0.0399765147143529	0.473958333923623	0.494198738918297	0.907535408149947	0.511665886587251	0.913945662892089
Megamonas	-0.64081002919862	-0.631593181534271	-0.646704440008867	-0.132852917914627	4.49926623165386	-0.0224581428432077	0.488807912798416	0.51598075474993	0.920981596079205	0.504213959402865	0.920324090845707
Dialister	-0.680924562980545	-0.802123571833796	-0.555926554776843	0.196176798902418	4.39709363378795	0.043045632419677	0.476314420109212	0.497960993139999	0.903082080868595	0.521400898628063	0.906334975237015
Dermabacter	-0.585051776350232	-0.481232377911661	-0.701437590006933	-0.239560293028764	4.54393007176589	-0.0476549788833963	0.468505987179416	0.49473921025576	0.89664848940121	0.50117350510704	0.905402609769647
[Eubacterium]_fissicatena_group	-0.590616709404421	-0.552302404646261	-0.629486788430964	-0.0171894990112653	4.14095213175653	-0.00469856557672109	0.498178032316001	0.520983522898818	0.922880039929849	0.520450711162563	0.925084333963178
Faecalitalea	-0.605417981331676	-0.581562659877406	-0.636123788107452	-0.119578202116204	4.61659019181523	-0.021706228459779	0.487766788407598	0.57030572376313	0.924261954217013	0.579161612509132	0.930382109277505
Trabulsiella	-0.608179949903648	-0.621211249210953	-0.600230122343371	0.0592032681616619	4.51362924605422	0.0103038152889035	0.495312500105973	0.538025502727496	0.909101992577539	0.538681053735875	0.922985860378532
Serratia	-0.640544857251869	-0.651531040935922	-0.633113117365789	-0.000473931111187653	4.30844246784525	-6.0894202275239e-05	0.49947916667844	0.490742019208697	0.923678907885264	0.512203087886714	0.919727184880038
Lysinibacillus	-0.628323776056294	-0.535185173968154	-0.722620977013164	-0.245152899678827	4.17795454434217	-0.0520763689399036	0.470588235960603	0.489937630067728	0.919826182879153	0.504110526438032	0.92501674829513
Ezakiella	-0.68005514746851	-0.774997674394431	-0.587120161137979	0.180054327629226	4.16507171985462	0.0382817703962653	0.480729167102944	0.487675198023338	0.905622546229661	0.488977249553455	0.913478131566631
Cutibacterium	-0.231257553652274	-0.0561236160349994	-0.400526059992328	-0.284591532079683	4.25510679207508	-0.0531903704055841	0.472149922546539	0.521261824523307	0.90009039143082	0.51174379805746	0.91303733514596
[Eubacterium]_siraeum_group	-0.666732312486857	-0.660069186966737	-0.671404748510822	0.038099152412193	4.20735753390948	0.00995651917678804	0.495312500105973	0.534773358864541	0.913118441666858	0.566248040658059	0.927381898481805
unclassified_Bifidobacteriaceae	-0.689178009810106	-0.546913757809196	-0.809134048181615	-0.243592808437599	4.19139985778197	-0.0524124210919244	0.476041667209506	0.499237093547111	0.910379284641517	0.505901324990602	0.914273321224908
Paludicola	-0.669537150027912	-0.565213790494875	-0.794182038784095	-0.214559327805997	4.17070177888191	-0.044773539414451	0.473711609132513	0.493198735483838	0.907284020617129	0.462582314425517	0.909163717034723
Saccharimonadales	-0.656063744806649	-0.595107060345715	-0.723890722425391	-0.0507443581404878	4.14819982865419	-0.0109829982310496	0.493750000141307	0.482299299022545	0.912003502094404	0.473053927624675	0.906450333034859
Sneathia	-0.658338538491576	-0.62270580207163	-0.696423666316512	-0.242912352620551	4.2314654070947	-0.0443084134536796	0.475000000566557	0.495909942920415	0.909455106099609	0.504648231307651	0.915088591926875
Gallicola	-0.666780229521242	-0.775017133442274	-0.558491966209119	0.0891046598670728	4.15140335842805	0.019033211139233	0.491410723775489	0.482253178140289	0.913583717586733	0.519840134769305	0.923597205342788
Adlercreutzia	-0.653460385493686	-0.730589390522226	-0.57647194207801	0.122130568201412	4.19737061956191	0.0238559775187041	0.487246226212192	0.491584251727887	0.910974622300911	0.520010239453045	0.929411359445146
