featureid	rab.all	rab.win.M08	rab.win.M09	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
unclassified_Bacteria	0.0968367838651059	0.136240671115134	0.0474538979431234	-0.086521992939514	4.56107432819082	-0.016080433816608	0.490576198396901	0.530427221028264	0.934283388333224	0.543191015289556	0.941315457948498
Bacteroides	-0.117882523514553	-0.1574959183216	-0.0781467870775181	0.238122595461566	4.3076014075703	0.0514538570724971	0.480064655655448	0.496164292021324	0.918775694660075	0.5225265964481	0.933683907584202
unclassified_Candidatus_Kaiserbacteria	-0.0503928348156677	-0.0172580783015261	-0.118282212537816	-0.0472006726756291	4.32850270795422	-0.00956234241525965	0.495961227884358	0.487202641465667	0.917544594676625	0.512287494044091	0.930156641160708
Anaerococcus	0.0969120271782025	0.0098381073270204	0.169080228145144	0.13096765109965	4.26665937947119	0.0244410979619847	0.485452586559118	0.52345767367826	0.927355368724023	0.56422996783485	0.94155704940935
Bradyrhizobium	-0.0450127645842953	-0.0793754346404922	-0.0146068856446062	0.0827777645764645	4.24792064180632	0.0196065201225931	0.488146552011052	0.54630963367	0.928038610845378	0.535625650203986	0.931123753869197
Christensenellaceae_R-7_group	-0.132469133351479	-0.196525259862132	-0.0699649736291441	0.21000969795	4.24980266347515	0.0448395714376239	0.476293104023073	0.454885529422842	0.914941097073039	0.457521062888669	0.920023229255936
Mogibacterium	0.327609123344236	0.469342767171047	0.181007761336438	-0.335747888565922	4.20259083607832	-0.0673683679545214	0.46580506275806	0.504831753482898	0.926843982412298	0.522387489063296	0.934539790414046
unclassified_Sphingobacteriales_env.OPS_17	-0.0741329952179637	-0.0899842115695835	-0.0532475041016491	-0.104515043171919	4.24578984950755	-0.017589064302218	0.491114701345641	0.513746918836595	0.927077075836534	0.487670243232509	0.930648665003068
Peptoniphilus	-0.138925661731927	-0.0784883808607075	-0.207799862900288	-0.124630630952678	4.22860260079193	-0.0236795814836439	0.484375000378362	0.45037407691766	0.91551085975688	0.476465093308016	0.927136531689168
unclassified_Lactobacillales	0.0497749968141061	0.0126098204126599	0.110005575543714	0.142354508918066	4.86829657703571	0.0306531991117694	0.48221982801688	0.559192463493227	0.928325191145738	0.520059539253538	0.936847428682133
Devosia	-0.0606522652449595	-0.110567814998014	-0.00748224625616167	0.171996408006664	4.14699028621877	0.0285460325607251	0.483297414197616	0.499194648674876	0.921687294175851	0.522203724940273	0.933913471305919
unclassified_Burkholderiales	-0.116540787785175	-0.229539589957914	-0.0106124785093087	0.192254243689808	4.15987746803028	0.0359201278896174	0.480344642371246	0.490053405844936	0.922366292388187	0.501248168671235	0.934072909944231
Megasphaera	-0.0187468525249397	0.0265396931606139	-0.0583294284749361	-0.187839072626645	4.32968202829537	-0.0431862079260632	0.481142241836158	0.451780768568415	0.922549380627638	0.46827852225855	0.928256073496332
Chthoniobacter	-0.0169286525461469	-0.0619982782027231	0.0426138011983932	0.0916213832568502	4.12455340138709	0.0170911820071559	0.490301724372635	0.506967213474189	0.924757859005719	0.528844713050029	0.938611216102873
Simonsiella	0.0379134716719953	0.151819329334479	-0.0721088845498752	-0.260854445946975	4.2729508329011	-0.0565504067940787	0.46688206865521	0.469037428607538	0.914420378814618	0.460011109913978	0.923465758773739
unclassified_Xanthomonadaceae	-0.138081613284707	-0.161142134594489	-0.12206944326954	0.0527203017528688	4.24532730691658	0.0103083706178956	0.493534482915057	0.481342407123656	0.914510216676519	0.51533187879147	0.930995269385143
Paludibacter	-0.121456796763704	-0.0646668609715428	-0.15455112139973	-0.136440721744364	4.34871181330251	-0.0274871001750085	0.483297414197616	0.506110921510467	0.920583718988423	0.498222199132555	0.931796912514843
Stenotrophomonas	-0.0183174471636214	-0.0261019420340096	-0.00945080686211597	0.0450274753482445	4.3049488424789	0.00978724347859089	0.494612069095875	0.507853171271044	0.925523204924746	0.532048989759108	0.935169586226692
unclassified_Gammaproteobacteria	-0.026500477749634	-0.0283030584270056	-0.023170868793434	0.0207535065628708	4.11790728795993	0.00518649969316923	0.497844827638345	0.526701346822175	0.927923665044142	0.52934589698874	0.929659505074644
Alishewanella	-0.0340972760529343	-0.0804161288410326	0.035293097323124	0.249826439048072	4.2839766962142	0.051303923994234	0.478448276384408	0.47638357021677	0.911757412860267	0.476781158319913	0.928532819001641
Edaphobaculum	-0.115363614587658	-0.231880861130409	0.0122860561458991	0.20521583954686	4.13336112061234	0.0442137158575048	0.476293104023073	0.518133653470437	0.926135432628827	0.533083762734894	0.935220409142476
Alistipes	-0.211785799501145	-0.125107618672212	-0.273462303321113	-0.228466717195831	4.23748464206237	-0.0433006254257742	0.476293104023073	0.477620754923367	0.909639691989124	0.475082927017079	0.924433366311829
unclassified_Flavobacteriales_NS9_marine_group	-0.14823007352263	-0.0461317785901452	-0.236628133260536	-0.113895519689411	4.13272134983055	-0.0212048295990451	0.485729671858323	0.487972674607478	0.91224235483423	0.507927081175039	0.92981480605156
unclassified_Kryptoniales_BSV26	-0.053461163655486	0.0701509013472164	-0.232345982205808	-0.288871924052019	4.387079851977	-0.0591841500055214	0.471443966210315	0.475820295093578	0.918153273469414	0.480227746876852	0.918760477960948
unclassified_Ruminococcaceae	-0.131184043919173	-0.249495403804067	-0.000267841268128066	0.247351376417387	4.22720609992326	0.0474628400545705	0.4738826069872	0.470583210841745	0.905339033331877	0.44628495994162	0.908692667224727
unclassified_Bacilli_RF39	-0.20281207747973	-0.283078944896014	-0.135582596039137	0.286337752057361	4.23418872469562	0.0611474522945962	0.477652127627827	0.465997137753333	0.913839021137764	0.477814793358821	0.925250390720393
unclassified_Xanthobacteraceae	-0.0783625761363478	-0.0531867040615843	-0.099621963429418	-0.00328781557568547	4.14369334553132	-0.000383553178532882	0.49919224557687	0.508553825802217	0.922429527145507	0.504971505110856	0.93023939479638
unclassified_Chitinophagaceae	-0.114679611668406	-0.0572392510768402	-0.161259145574411	-0.0400933478774048	4.09258163345457	-0.0101192293616055	0.496499730833109	0.519398120310824	0.926029557628779	0.546769897933189	0.942251781404731
Novosphingobium	-0.112696628912382	-0.0496758211410553	-0.165228591348139	-0.196476236429741	4.30717676176891	-0.0371686230710345	0.477909483294069	0.482705266621646	0.920027827943425	0.479820651362994	0.929723340441804
Telmatocola	-0.0140573288917114	-0.0521554234569317	0.0347419500741584	0.0379317147385603	4.34535542767779	0.00738908527562583	0.494612069095875	0.517332704642135	0.924215794053761	0.498036439901951	0.9314171276445
unclassified_Rickettsiales_SM2D12	-0.0120295183791459	0.0132380660327263	-0.0254105704250138	0.01589434610257	4.12131846017797	0.00286815930578465	0.498653742628117	0.504132431318548	0.927130429796491	0.522011960633473	0.940571321855918
unclassified_Micrococcaceae	-0.116996256464662	-0.151530943713974	-0.0766632245487209	0.104479126899307	4.15077395711151	0.0200911254223931	0.487345180704498	0.509977043680067	0.929625490400975	0.518908917449692	0.941197870675428
Sphingobium	-0.0643097473363961	-0.113742977218378	-0.0199573451384767	0.154796063277349	4.26452499381225	0.0324520625973515	0.479806139422555	0.53874775400704	0.929385632728124	0.563800589713553	0.938756383609067
Coprococcus	-0.132902183861789	-0.179868917278365	-0.0880189423790529	0.0589331466955008	4.26551519409182	0.0116470037001824	0.494884221986858	0.480882143069181	0.912754948624741	0.464782864720911	0.923510746560958
Bdellovibrio	-0.0123079202719278	0.117898374670975	-0.157998254195067	-0.286557710811039	4.25341342879383	-0.0605050822162782	0.473060345481194	0.458770159979895	0.912034476330004	0.462832340315864	0.920520586160546
Altererythrobacter	-0.073605038160423	-0.133096958536351	-0.0321640109983576	0.117054234736467	4.34306936176171	0.0235508218515774	0.490037695448163	0.486426800734444	0.9060395297285	0.517069550136859	0.925006452762319
unclassified_Blastocatellaceae	-0.0857277991184517	-0.00283236501558459	-0.164290119230693	-0.134142130010422	4.29094427851002	-0.0318117653105991	0.482758621107246	0.515117401840162	0.922366208509291	0.518358311288177	0.926011756487049
unclassified_Gemmataceae	-0.0733823615753124	0.0245639413660399	-0.160849265008204	-0.202799651620436	4.15314842353865	-0.040969498233867	0.474959612884501	0.463603233830679	0.915651674714779	0.445593421132069	0.912021972607336
Lachnoclostridium	-0.0976918940216995	-0.0892978613020272	-0.108373150577192	-0.0917331665585994	4.24024912468874	-0.0170488682089209	0.488960689550691	0.467000790468742	0.920771497447932	0.466213370145765	0.927917371072813
Legionella	0.0192559258296576	0.061568493483696	-0.0194253947821608	-0.145097398760142	4.25153642407715	-0.0293915042422859	0.483575660063459	0.485309874994323	0.925724545766413	0.495094626649696	0.938666765060983
unclassified_Sphingobacteriales_NS11-12_marine_group	0.116946667185726	0.0303151503662491	0.186408426691851	0.273054168776848	4.40752816102141	0.0592650185311144	0.472267098141282	0.485415540991598	0.921166582179078	0.4956143379281	0.930971632229913
Xanthomonas	-0.085417190529232	-0.25124666912587	0.0513065653534772	0.347375126241204	4.25513554819303	0.0617400859735825	0.466056035307716	0.4993122298475	0.921416922151119	0.495983163173992	0.922894100284923
Peredibacter	-0.0177556807051991	0.00934368504661798	-0.0552886714332006	-0.186143469343287	4.29974661157678	-0.0403929308291662	0.479806139422555	0.499954630949873	0.929288826418502	0.514540267869546	0.939200646985125
unclassified_Candidatus_Amesbacteria	-0.124299801476297	-0.0477692337111071	-0.216966953314206	-0.14664274099461	4.29244048109773	-0.0333471989082219	0.483297414197616	0.488643262193528	0.925056280246271	0.521830888921084	0.938712624916672
unclassified_Rhodobacteraceae	0.147406156810783	0.0301014581176657	0.258386864591663	0.212434312824618	4.21317786590131	0.0445414565252972	0.477370690203733	0.473590226103923	0.921212047982671	0.463147523942017	0.919341751063697
unclassified_Verrucomicrobiaceae	0.0569712737432315	0.0119881813574798	0.094524515200832	0.206153273063959	4.77805319879843	0.0350065399433304	0.479267636473868	0.507903945804698	0.919758695570459	0.499928626429134	0.931887745248186
Paludibacteraceae_F0058	-0.0306175610725603	0.00500278592341186	-0.0773387980943756	-0.135214945508178	4.25914799991288	-0.027624751793297	0.486268174807046	0.498500477473577	0.926888557510572	0.542308486717469	0.935482567254274
unclassified_Parcubacteria	0.0777326671782825	-0.12153658452167	0.246790168464996	0.239559093815849	4.23321374467716	0.0543227515082754	0.470366380029753	0.496915430914035	0.922806967093035	0.482640941440936	0.925506119342663
Kapabacteriales	-0.134896867089127	-0.0209160474651826	-0.235599444686684	-0.195579729197521	4.12823047620752	-0.0367215930211896	0.47521551784243	0.468864321500246	0.9167241146023	0.457743292926216	0.918430986274303
Micrococcus	0.113542035914725	0.276913087112619	-0.0150902857512989	-0.288515740383861	4.27895697831402	-0.0587349121430264	0.4738826069872	0.49373576615149	0.915372740892953	0.504653236139115	0.922585818396234
Rheinheimera	-0.0833474003451542	-0.0460203647256368	-0.109799077522773	-0.118274459285778	4.24508472378099	-0.0235555526744529	0.488685345101445	0.449378602005214	0.910724067357216	0.470258318731115	0.918299815532571
unclassified_Candidatus_Woesebacteria	0.139601294227783	0.0713327085896864	0.214234867496101	0.202162707199749	4.13366668833004	0.0416794155903269	0.475754310932749	0.465540329100922	0.915825081254836	0.494854711436439	0.930401826397253
Burkholderia-Caballeronia-Paraburkholderia	-0.124346344428337	-0.0645068036156369	-0.174342447138661	-0.0989383022241794	4.25254114031855	-0.0200193821906782	0.488685345101445	0.495419151142497	0.909959349834896	0.506013503763029	0.923105042689741
unclassified_Rhizobiaceae	-0.0816728547805372	-0.0639969506411875	-0.105396752131056	-0.0515831906067268	4.16177626923483	-0.00894837844498617	0.495150862186285	0.485979228007593	0.921552281072161	0.505624785189256	0.944060164623291
Candidatus_Omnitrophus	-0.0637819493352456	0.00680958469524473	-0.146424083792778	-0.290360894439822	4.26834772231779	-0.0537361038505983	0.469288793849212	0.496276510269767	0.916498165171164	0.498588259520923	0.925307469239428
Rhodobacter	-0.0752907219976677	-0.0825896356727833	-0.0586193776202784	0.0429522218512002	4.30099880729856	0.00720769907968051	0.494612069095875	0.56797183494229	0.943089701752968	0.55009752332471	0.948288160028105
unclassified_Babeliales	0.0478336349700577	0.244116053769649	-0.113610689553973	-0.407556663721359	4.5815895332685	-0.0722148124241179	0.463900862946834	0.510703077300741	0.927655486732127	0.498943577329758	0.927324542986366
unclassified_Candidatus_Jorgensenbacteria	-0.0610507082716465	0.0718853389709269	-0.19137022624753	-0.395174863569999	4.3700160684079	-0.0760352759265638	0.463112548015289	0.49644564553623	0.920144180508925	0.484846073760019	0.929853577272096
unclassified_Lachnospiraceae	-0.108602082258009	0.0816884272331144	-0.291061355159372	-0.300049975099049	4.1388761511105	-0.0565765245193774	0.468211207668691	0.447481732902307	0.90901974181751	0.488878717916413	0.927332631839498
Leuconostoc	-0.135337125661561	-0.0503902477392577	-0.220163047380529	-0.164869975520993	4.19233335625481	-0.035289747702906	0.482758621107246	0.491050183875186	0.924055880264554	0.505826022822085	0.93547053809155
Methylobacterium-Methylorubrum	-0.0236053380194416	-0.0390350692408381	-0.012048497550265	-0.0811173775521059	4.25941435341582	-0.0168041965798674	0.494884221986858	0.52015406876686	0.929327355640752	0.50642905767474	0.935618301695124
unclassified_Oligoflexia_0319-6G20	-0.0241862508090733	-0.0526407781200096	0.00209801932746778	-0.0232215466957069	4.20010610325702	-0.00589938172326263	0.495150862186285	0.518589536285835	0.925264179947344	0.528744826393144	0.937996215533333
Catonella	0.154339676099727	0.18750366573074	0.129346915475753	-0.0742052666505328	4.28268860405365	-0.010490319709254	0.494884221986858	0.481752626969852	0.922242084270794	0.484371582475784	0.924135524695708
