featureid	rab.all	rab.win.M11	rab.win.M12	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
unassigned	1.08983782112291	0.957524847324504	1.24720912616648	0.178916756469037	4.64100053905001	0.0307281860553086	0.480999479867485	0.582327850274702	0.944554275823185	0.600270097059417	0.953840731959219
Lautropia	1.342999803128	0.596609785007452	2.54240972505095	1.87259861686464	5.2109018529878	0.337114594106094	0.353461742297854	0.150386908046034	0.832154492446358	0.107261563915342	0.789221790902777
Lactobacillus	0.389651733343643	0.383371495343793	0.404530486534771	0.06835691787537	4.71535123348074	0.012521690649697	0.492972410361748	0.54850514387148	0.947379939334369	0.565478472687743	0.947988283219001
Massilia	-0.0777840614387113	-0.0682436331797982	-0.103240603908639	0.12548878419493	4.43894539765102	0.021957167358451	0.486458333639676	0.54246731954433	0.947542438673855	0.56260872513875	0.947204285256691
unclassified_Oxalobacteraceae	-0.0235311654973245	0.0509693826206252	-0.0954919737044317	-0.164886894551614	4.24524918865765	-0.0279618824094682	0.482561166453629	0.536038561003203	0.945781276300682	0.530889409830895	0.938999308245181
unclassified_Polyangiales_BIrii41	-0.165352071417717	-0.0977851887578867	-0.209681865150191	-0.132257897349277	4.2877644989814	-0.0243962751305416	0.487246226212192	0.52810818437517	0.937186118478815	0.514033287953336	0.933461893734658
unclassified_Absconditabacteriales_(SR1)	1.77197141082935	1.86871079202134	1.67682811290056	-0.126715719447428	5.88444164243287	-0.0188731327123711	0.490890161580072	0.64728213340795	0.960916383546732	0.705126406599627	0.968744222796091
Abiotrophia	1.90173599454039	0.988511633704666	3.21721473035667	1.85036252872451	5.87200886827015	0.282104058846095	0.365434672719053	0.169294141274584	0.848013581825859	0.118080129820439	0.826344903096461
unclassified_Planococcaceae	0.00791899648501282	0.00360912056370921	0.0100834344554332	0.0349583720294362	4.17455513614746	0.00636775674633066	0.496616345729719	0.547661085154574	0.943444577644887	0.526122417194775	0.931362441318726
Solobacterium	1.98829900755607	2.07152152068129	1.91850414129926	0.087148006313007	4.96166986250264	0.0148021622040974	0.49114583353355	0.607781272834579	0.962051563732669	0.679769965222588	0.97118945800994
Blautia	0.126287801974803	0.00786519500069272	0.258308279245616	0.321991816142269	4.39123280197482	0.0618108458563924	0.468750000709196	0.499726647150534	0.92177166589496	0.519055056777777	0.931039104594094
Duganella	0.0124369265044786	-0.0144537203331456	0.0365990795450353	0.094851103209507	4.20530124684932	0.0185423394540758	0.491931285970907	0.459901238856566	0.927140328642024	0.514902632173745	0.933122567784655
Johnsonella	1.66278204564847	2.18754140266185	1.20655452451097	-1.13414036310045	5.27578221151416	-0.195724285367653	0.408641334773575	0.343711848505311	0.912882715038856	0.298863853806502	0.903958867887753
Ruminococcaceae_CAG-352	0.0295149669702832	0.161124502621996	-0.0810964396158012	-0.214848797227718	4.3993497479701	-0.041731694504825	0.475793857913864	0.444157695903943	0.914887066206856	0.431560399578368	0.908377154679624
Pedobacter	-0.0561953786271374	-0.0641630996429097	-0.035740282938419	0.0634525924913074	4.02827812702077	0.0120734838440652	0.494013534752593	0.479100260421828	0.928955537048166	0.479863268791131	0.926508251870548
Kocuria	-0.0597007125033198	0.0193421408720678	-0.111079177384017	-0.254207149245778	4.83401535273652	-0.0455909831201344	0.474752733523181	0.55095048143147	0.947083929967347	0.545885929275639	0.942045515346673
Paracoccus	0.196171491152681	0.314104545967644	0.0543024662031932	-0.271377933804589	4.33985856152402	-0.0492703560132669	0.473958333923623	0.525329042396221	0.93731690923574	0.512302313390886	0.923763966542387
Rhodococcus	-0.0403347527627762	0.0692785883901612	-0.175744911331768	-0.212065432016519	4.27193803665365	-0.0434886301066742	0.478917231085999	0.471461114284243	0.929472710087734	0.483455036229234	0.934162123949062
unclassified_Comamonadaceae	1.15983320029221	1.56422853737743	0.77069304764212	-0.78417684818353	5.12990839662076	-0.133456906039873	0.439583334719326	0.428304956879038	0.929811722061993	0.421418541187516	0.927448950320975
Lachnospiraceae_ND3007_group	-0.0275119709738298	-0.107123352780319	0.0626605250392434	0.150771145701939	4.29831148972219	0.0315582233867887	0.482291667067477	0.48786509240801	0.92856322921332	0.471585637394141	0.935340696637529
Fluviicola	0.649541871075121	0.634545718378954	0.675600219316229	0.134541895574882	4.85402482531914	0.022401590506188	0.490625000212002	0.553060467457392	0.94437056298812	0.570096974054144	0.947369279826025
Oribacterium	2.51245275966325	2.21324782345884	2.81730220498363	0.39398204532603	4.35458020132009	0.0774534969419426	0.455208334354068	0.539661948985851	0.943727639122667	0.525107138230233	0.951147222251185
Saccharimonadales	1.69804995872714	1.72121637403928	1.68231921704923	-0.0883710682784642	5.20213105665293	-0.0137088742064942	0.494270833462862	0.620986450732516	0.961419402455939	0.66541679233477	0.965577008877764
Comamonas	0.223760671536467	0.153684171727561	0.284227063015982	0.124523399332384	4.35187503865953	0.0220795808777541	0.488807912798416	0.526179226695959	0.937981994251943	0.551260452097714	0.948460212666022
Capnocytophaga	1.990894614746	1.09617521479407	3.36569802990177	2.19647845860745	5.13320936244564	0.37377591353295	0.332291670938405	0.0764636495288591	0.775766336268292	0.0397046091540367	0.736858721761761
Akkermansia	-0.0395695800391165	0.0302575393938325	-0.0946119945418467	-0.12074204900359	4.68144442909299	-0.0198954948011929	0.487246226212192	0.526190464025652	0.949551929643383	0.504223651092851	0.93836262528004
Corynebacterium	1.10299615683015	0.710273415700392	1.65303816404171	0.966027286856087	5.72583453026691	0.159183789614562	0.423437501772297	0.451354217293537	0.929280449198457	0.382191545726337	0.907318948630735
unclassified_Opitutaceae	0.0977410593903771	0.136616073866286	0.031245073368499	-0.135325737484208	4.30610235861123	-0.0234617396591865	0.489849037189241	0.526515342957735	0.943302539558908	0.547335068478825	0.95202971602444
Moraxella	0.515980731612658	0.396564157150858	0.631963672512097	0.152217522588695	5.01154543442207	0.0250844253165634	0.488287350603007	0.546460548894773	0.943982109303069	0.551294557005665	0.949672003963349
Alkanindiges	-0.028603308642376	0.108104468307379	-0.13407983393143	-0.236389615868529	4.30156326890945	-0.0503139265022782	0.472916667280703	0.491972995949891	0.937397756712208	0.483027909915279	0.929277484096233
Cardiobacterium	0.242353773384306	0.115711158224056	0.368450669642266	0.236552446835081	4.95676897605637	0.0472878995004815	0.473711609132513	0.488379479474098	0.939364740565132	0.499205343111364	0.939553298608983
unclassified_Saprospiraceae	0.10307303645734	0.0072529111223183	0.209701899463011	0.182884900099847	4.34344276002949	0.0343652229894431	0.480729167102944	0.516411244052789	0.935009215097116	0.505052324914444	0.935723383957317
Brevundimonas	-0.108568095318369	-0.087492458542429	-0.122050123984895	0.0173593410862507	4.17605542392852	0.00484923851707476	0.497136907925146	0.47093007529688	0.936271534653452	0.49765806549988	0.940208124488262
Aggregatibacter	0.23560199696422	0.186278557115545	0.293453909564172	0.0953722951012432	4.89259817495849	0.0175560901072298	0.490104166890456	0.533613378006613	0.941334265786745	0.545152038660429	0.943578445133907
unclassified_Candidatus_Peribacteria	0.631708752138982	0.879295626127111	0.392564865450792	-0.444699571455048	4.66160188361128	-0.0856985080054163	0.456533056689205	0.45125255539393	0.928435116834449	0.491392161196963	0.937438500906582
Moheibacter	-0.0615592075751517	-0.106494920758096	-0.0101184483776038	0.147478019448441	4.48046979953434	0.0277832630004386	0.482561166453629	0.453360696124272	0.920275869945097	0.470204688589417	0.919086782761564
Methylotenera	-0.06435926911207	0.171167982686104	-0.277052718699496	-0.438167620167949	4.36094115185313	-0.0931624884170902	0.450520834462901	0.491785470973203	0.923533253721469	0.457762916916514	0.925183232542596
unclassified_Gammaproteobacteria_Incertae_Sedis	0.0422709404436548	0.0883520690179376	-0.0100966815940371	-0.0298753901501403	4.42503308634891	-0.00584812849793056	0.496095783534293	0.521388322461325	0.939283035851994	0.52864596360966	0.940037448152812
Kingella	0.170407337113383	0.0608599434879968	0.257445048717146	0.340684777872498	4.74432146587498	0.0632320676071373	0.46746486278885	0.491690486238942	0.929346921345893	0.500601745997942	0.933385859849173
Luteolibacter	-0.0653304435513444	-0.0467238390047466	-0.0752885553914213	-0.0655037391553206	4.22908927697381	-0.0105913227031158	0.494791666784417	0.514509346793829	0.927782717032293	0.509721148557821	0.92026309745433
Lactococcus	0.217641718986537	0.338727795807626	0.090376161334726	-0.200785936544912	4.60085255302141	-0.0439575537910934	0.476834982304562	0.484634590534017	0.927185368822513	0.481709715909885	0.929185129950437
Undibacterium	-0.107226252395832	-0.0174604626673789	-0.199688228644964	-0.242165854196412	4.21721744131164	-0.0472401854366877	0.474232171327845	0.519177497833468	0.940455228306803	0.497069392450379	0.930163333134171
Hydrogenophilus	-0.0524626483926935	-0.0532618260744453	-0.0513198896666172	0.0504987071759926	4.45113624290434	0.0104785308717454	0.495312500105973	0.537816598909399	0.945808324535148	0.531566861736535	0.946392651442141
unclassified_Chitinophagales	0.138779235882692	0.486073285622131	-0.12310752607211	-0.730739085703155	4.41811870719646	-0.139763242178891	0.421875001810259	0.432772740079566	0.895404117888486	0.39595441612656	0.888684500545981
Cytophaga	-0.0740815465805493	-0.0526071572390574	-0.0925085249377258	0.0753616828009704	4.28240816663435	0.0145155294828097	0.49349297255717	0.523590483820494	0.938791736919328	0.531951883165908	0.943021180967765
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.00582884780396586	0.184338714310016	-0.194707556717675	-0.404371977470118	4.47256169249077	-0.0844983191162778	0.45861530546989	0.455742365923725	0.930691773567472	0.451797488871871	0.930368095740569
Clostridium_sensu_stricto_1	-0.0761195755927799	-0.0136663247994626	-0.116400008564255	-0.105209914032993	4.17491644183434	-0.0187657368088224	0.490104166890456	0.51982604382187	0.941200327791712	0.533072293763248	0.937342720614052
Stomatobaculum	0.628112548073948	0.611022947485917	0.642288328457098	0.064512021650005	4.71821552502565	0.0140803472271751	0.492708333498201	0.571824308926951	0.94612014387792	0.624366496810238	0.953037018650643
unclassified_Proteobacteria	-0.0553716204961683	-0.018433663410903	-0.112340666106015	-0.125404701333357	4.32638824783379	-0.0206872348180362	0.486458333639676	0.47358477463784	0.933437312768448	0.519907117147823	0.935154060840302
Saccharimonadaceae_TM7a	1.02452930919911	1.10549427352217	0.939022404416273	-0.249535221159803	4.98044235375576	-0.046395821554305	0.478917231085999	0.618051578080921	0.958190245831048	0.629693081583466	0.962579785838134
unclassified_Bacteria	0.129049744596756	0.248097392797169	-0.0118365037823649	-0.31724300391389	4.37063102948518	-0.0596927112788824	0.466666667423551	0.524733301138829	0.937620847052971	0.529210224245816	0.938683839851814
Bacteroides	-0.00964626256350254	-0.00788517083031959	-0.0110764764438294	0.100784627982305	4.54914700479808	0.0195526095242535	0.490625000212002	0.490746622247153	0.936856560943842	0.521640360887213	0.942922608048954
unclassified_Candidatus_Kaiserbacteria	0.396845955636489	0.507152663680055	0.300985559608542	-0.138094126243974	4.23026426231594	-0.0275430229219773	0.48464341523519	0.526310312478948	0.941382789461133	0.543872221867931	0.947192097091731
Anaerococcus	-0.0400116540524555	-0.0740567291984355	0.0139430679270101	0.0335646179987048	4.29628076424307	0.00688987202174565	0.495575221338867	0.512148680762048	0.937678266616499	0.497826686611175	0.935043401623872
Glutamicibacter	0.0198608644453522	0.0412375668446989	-0.00669027784207277	0.0532349762830915	4.18742876022633	0.0101576563964731	0.495054659143442	0.531730213231076	0.941347881446608	0.534554253062024	0.948018623921663
Bradyrhizobium	-0.0526430782901404	0.0188989003188018	-0.128099245164889	-0.18966421552072	4.24290343734361	-0.0390006695196013	0.474479167245088	0.495473329419423	0.921806675006718	0.486336053358195	0.92244702540826
Christensenellaceae_R-7_group	-0.0294117846733863	0.092647649234423	-0.166896778002529	-0.150167198866076	4.18557703885738	-0.0265019338273412	0.483602290844405	0.455808445397065	0.920227045826633	0.487258254304535	0.923344933444164
Mogibacterium	0.433510624464915	0.551725425838485	0.335951958459763	-0.321397622329084	4.44713900617248	-0.0637026339850975	0.46954711157	0.527960658177906	0.938325898669306	0.547159758344991	0.941423943634201
unclassified_Sphingobacteriales_env.OPS_17	0.0805238582671448	0.112838881496716	0.0211682815777907	-0.0042279078448022	4.50916288534411	-0.000821092284874761	0.499739718902286	0.508251292968147	0.935353695107972	0.525109182647321	0.94540098901273
unclassified_Lactobacillales	0.0857344742698238	0.0822859736229322	0.0865981672311404	0.0330267298256874	4.85571452277557	0.00452187298883829	0.49583333342753	0.569140189015144	0.947878877803163	0.525516206623486	0.945023574820378
Gracilibacteria	0.177495143143612	0.323756174704743	0.0168302223727075	-0.327964527430717	4.38173853170157	-0.0615238071241586	0.466423738398304	0.489585882224685	0.928631568269121	0.484327349943	0.934748612290533
Alcanivorax	-0.00971486328821491	-0.0880500425060164	0.0540432043745032	0.253827957667169	4.18523999465626	0.0501402150200436	0.473711609132513	0.547922772083217	0.943812576766989	0.547699052335635	0.944695278491074
unclassified_Sandaracinaceae	-0.042319370321259	-0.0805221529909641	-0.00748856357987027	0.02829615465535	4.13068997339806	0.0054205795057904	0.496875000070645	0.553858581713443	0.945544448416566	0.554440574417451	0.947042889531349
Intestinibacter	-0.0263340609398686	0.120377226812126	-0.169019263504381	-0.169793381691974	4.09716826470541	-0.0320076158526315	0.481250000424452	0.508371769419136	0.940336499922681	0.504374086645283	0.9413779392934
Vulcaniibacterium	-0.0341981302073693	-0.0359673803171976	-0.0326701789493677	0.0941801748344364	4.21232550969219	0.0149129838644457	0.489328474993828	0.451931830798862	0.927823782443912	0.463013026350333	0.928579368998832
Bryobacter	0.0224711290092277	0.0529267349553155	-0.00252682547453453	-0.0858799817164764	4.19200312563512	-0.0172064834122973	0.492972410361748	0.567448372115303	0.940743066365997	0.552108543184435	0.937823466510772
unclassified_Spirosomaceae	0.102846089110937	0.0846048816060723	0.112945598169224	0.0821188177831225	4.25511972087836	0.0134082195635199	0.492187500176649	0.504183027973905	0.92506394726773	0.51570219630999	0.927870367791944
unclassified_Sphingobacteriales_KD1-131	-0.0584338054001972	0.108886731876646	-0.210837842248016	-0.332182056698849	4.35472019604257	-0.0663452505763973	0.462500000852505	0.480352369766529	0.927060466119532	0.473880950505642	0.93973752394138
Megasphaera	-0.0284152881606907	0.0823142512466237	-0.175388799327162	-0.337044895987122	4.42346504228546	-0.0644950804368382	0.468750000709196	0.450982846806657	0.925841863450151	0.466364996566889	0.92943709480752
Chthoniobacter	-0.0578251382289832	-0.0081256470705231	-0.109267245830712	-0.114744680124744	4.23936390188988	-0.0222288338528536	0.488807912798416	0.534378628125766	0.940911201136173	0.491620503767642	0.935329624365258
Simonsiella	0.269705760035435	0.180772546584104	0.373836343366748	0.265403038663696	5.18274570039396	0.0495101060478122	0.474479167245088	0.522607327594713	0.93125797789345	0.529322054124731	0.930972466104504
unclassified_Xanthomonadaceae	-0.0598684310220783	-0.0660397018559715	-0.0585827061249677	0.0923167969357923	4.50382428868199	0.0189364767534334	0.489849037189241	0.492956845951629	0.927355766327362	0.4740215470749	0.929194714829821
Ruminococcus	-0.0764906765556477	0.0316706732763041	-0.189901313770988	-0.144165732831746	4.20546108007968	-0.0323045602527668	0.482812500388993	0.47572102882763	0.924039413699148	0.495214698829985	0.925159961408568
Stenotrophomonas	-0.0410381117051948	0.0610066806903777	-0.156366984827238	-0.211233754763858	4.18801744880791	-0.0392246235896069	0.475793857913864	0.485830144855019	0.927288673846195	0.51023727208705	0.929092221848455
unclassified_Rhodospirillales	0.0250840299365498	-0.094481662269132	0.129428706552474	0.220462949125041	4.3633737447178	0.0435901834010488	0.477355544499916	0.461172966236143	0.93265856534954	0.456903220263889	0.925265207426815
unclassified_Gammaproteobacteria	-0.0225142678115002	0.140955461921632	-0.199217622284058	-0.283722409082566	4.26219149408347	-0.059626908634605	0.470588235960603	0.453600117985797	0.92248061128782	0.450549945219255	0.924258263201417
Edaphobaculum	-0.0961160683613418	0.0302224487569136	-0.210607086868853	-0.285755517617925	4.31853668863588	-0.0582288633512706	0.465903176203039	0.489121114292947	0.927862811108784	0.49834201053516	0.924034366398159
Alistipes	-0.0507966050772843	-0.0265877698292964	-0.077932281331913	-0.0916807929885719	4.12957333136449	-0.0164790172247259	0.492451848166327	0.483985463428117	0.933975557692183	0.469943752341034	0.930337637511376
unclassified_Flavobacteriales_NS9_marine_group	-0.0743762671373078	0.0377653375603408	-0.173844922674722	-0.174904527716286	4.18054810671886	-0.0392845180275565	0.479437793281366	0.478157955104169	0.934017749538538	0.503270792699037	0.932131274256284
Anaerostipes	-0.0477903504979871	0.0941744002386313	-0.214478856177998	-0.299534954675964	4.27158295462674	-0.0586178288776536	0.463020834173868	0.474105286224518	0.921541835407267	0.502721872553887	0.925393870089817
unclassified_Bacilli_RF39	0.0266121466967588	-0.0645369608378115	0.117766474249681	0.208766226140829	4.14408173174709	0.0406024668430805	0.478917231085999	0.504685163219652	0.931195441617083	0.493598460051961	0.937276954703254
unclassified_Yersiniaceae	-0.00269145822221795	0.0499188131339707	-0.0817127778047135	-0.0749715749688127	4.09997896560659	-0.0127191298003185	0.492187500176649	0.474300839350573	0.931504768481794	0.437046642495387	0.923451122487586
Terrimonas	0.0443568430105534	0.0546218802055831	0.0280827375307995	-0.10630181459145	4.27710464727451	-0.019857902987454	0.487500000282747	0.516531984252841	0.937614691530165	0.541415161521136	0.947405275223172
unclassified_Xanthobacteraceae	-0.0163330607423271	-0.0933889852502512	0.0465069295696399	0.130388226957814	4.15825609828271	0.027056171826447	0.487246226212192	0.493931903807531	0.937638605795553	0.493611022712632	0.935412730271733
unclassified_Chitinophagaceae	-0.0921594772757475	-0.150855957632457	-0.0389360970162826	0.175425711487744	4.33799044645754	0.0334465034882207	0.479958355476736	0.481378249213659	0.93100592061465	0.47249556680103	0.933330925843519
Novosphingobium	-0.0882146903935563	-0.0878694855595343	-0.0901015650980854	-0.0170666446626218	4.33768121850586	-0.00351574696435024	0.498698594511429	0.539882350211411	0.938795805974494	0.553552682473703	0.945520237254505
unclassified_Verrucomicrobiales_DEV007	-0.0909293495526704	-0.011610031617348	-0.190766817693278	-0.373764628731028	4.27958285330716	-0.0698984289514859	0.468229167387777	0.475308137993842	0.935089439340534	0.495339518726448	0.932954482112026
Weissella	-0.0146028737732404	-0.0691962868431526	0.0497645125451038	0.14906719042349	4.33729003047845	0.0334548164403245	0.481770833745963	0.516890498269344	0.936811738017446	0.514801590386326	0.935400556530096
unclassified_Rickettsiales_SM2D12	0.0564484168005688	0.211501608816038	-0.134708821844784	-0.386046326108779	4.39915804166217	-0.0712307299034752	0.463820927422028	0.497209171099242	0.932909939180536	0.503796067940009	0.927527831334267
unclassified_Chitinophagales_37-13	0.0417279185959512	0.00680466650850597	0.0627233327220971	0.0315344467387746	4.52589256613732	0.00567991124878021	0.497136907925146	0.470897973213946	0.922265981486835	0.459531002065272	0.926551953973631
unclassified_Micrococcaceae	-0.0692001001695122	0.0522124888193511	-0.174344427911364	-0.270196413130924	4.36124627798488	-0.0519179747053682	0.471108798155911	0.533790965495113	0.933239458011247	0.523129407839977	0.932680694492566
Coprococcus	-0.0730525650400811	0.000483567439569121	-0.139705791758071	-0.121255414807977	4.17154581166301	-0.0247583580066622	0.487246226212192	0.472356334315323	0.923027271165212	0.481221720783939	0.921795907348466
Bdellovibrio	0.118406773441849	0.24996961011114	-0.0117239246419141	-0.240036247449515	4.08357666029262	-0.047709520952268	0.475273295718521	0.516359191621532	0.939046375181888	0.532710546598636	0.938274816159635
Legionella	0.0568377206019983	0.00786549952601323	0.0908216990841701	0.117479398646845	4.03962330561391	0.0281783082619096	0.487246226212192	0.503407178693027	0.928433363803686	0.495396483812302	0.932125466406891
unclassified_Sphingobacteriales_NS11-12_marine_group	0.0303594161289835	0.382421833428687	-0.248467479556444	-0.586414895668711	4.27835392584803	-0.117217123082364	0.435190006694177	0.42568162258361	0.905920474454649	0.394116623259669	0.899551908857385
unclassified_Sphingomonadaceae	-0.0127293226433611	0.0199284972739058	-0.078473826154112	-0.0681249677889699	4.38625523871352	-0.0131425384468697	0.494270833462862	0.53476562370916	0.944638873116425	0.533013217395652	0.943202465593994
Peredibacter	0.0674259217842685	0.0559049169036578	0.0840066557659229	0.148671293159103	4.18304991633012	0.0353472932690951	0.483081728649016	0.523899918248742	0.938999404058443	0.543143166442411	0.947909723449446
unclassified_Candidatus_Amesbacteria	-0.0113888990093471	-0.017285300634768	0.00297827203096901	0.00640232497648974	4.25169953329785	0.00139071199450809	0.498958333356881	0.510439514065723	0.935652478353329	0.541099241122243	0.938816465477658
Chryseobacterium	0.0672194521888763	-0.0116482858119067	0.139651702605702	0.0350026295707933	4.40664343923152	0.00719255261707938	0.495312500105973	0.578171663931706	0.94743926976722	0.528734231274516	0.943353761511228
unclassified_Enterobacteriaceae	-0.0531946624190534	-0.0254190804001624	-0.104433357362693	-0.0146388819706358	4.17532550994841	-0.00341800273276161	0.498698594511429	0.446220500004074	0.926833445847252	0.461025312141514	0.923338822955382
unclassified_Verrucomicrobiaceae	-0.0287191170790315	0.0644321544675241	-0.0847256479832597	-0.180011220489447	4.12748472611304	-0.0408958844526369	0.476314420109212	0.43754261828019	0.922628289568766	0.481781637693899	0.930382957026144
Curvibacter	-0.060591777747832	0.0349854688715556	-0.153830710841367	-0.275809505296024	4.56697562875235	-0.0515405927136374	0.470833333994915	0.501444609471564	0.937059334813848	0.527490111090412	0.945688620410319
Rhizorhapis	-0.116907590093531	-0.140023623652789	-0.111444300972332	-0.0500660702258253	4.22062609793735	-0.00901716967987171	0.495575221338867	0.477785237298672	0.930667495721857	0.483336474348727	0.930392850001716
