featureid	rab.all	rab.win.n	rab.win.x	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Morganella	-0.998822650447604	-1.47212310865389	-0.894825339939041	0.547208566987225	4.74930507472878	0.110810971539638	0.434895870760785	0.512699099638842	0.879044257135445	0.517795290198307	0.90715502356039
Clostridioides	-1.02090677178388	-1.18641266477388	-0.970668810135959	0.498214358380209	4.3280633366212	0.0883824554225374	0.460937522211308	0.527750568112384	0.890892003140147	0.538262573154815	0.907454659516052
Negativicoccus	-0.59963306401607	-0.775533120253074	-0.559785617775761	-0.480107001835668	5.16050891371208	-0.0717755994236583	0.458333357045458	0.570887529948332	0.894607602226579	0.577303968780262	0.921730755913961
Fusobacterium	-0.490950062540963	0.0217905187152683	-0.589371369295343	-1.20626861190283	6.05047443560266	-0.188031621657088	0.425974068524625	0.528229829275125	0.894472850846899	0.569176271525409	0.91914905903375
Varibaculum	-0.482080361184688	-0.491842820085532	-0.480304181071713	0.300625657629657	4.35675673427694	0.0602842520453671	0.475324689231185	0.543529817720598	0.904840002513786	0.588682147593785	0.932702518355118
Agathobacter	-1.02333623824483	-0.494865285202497	-1.14286188912803	-0.704463084289565	4.200563871643	-0.137751533814553	0.43116887061371	0.492797956567895	0.850682175278222	0.510092785566924	0.898563893538302
Anaerosporobacter	-1.00104758673573	-1.47917392956366	-0.875059614762436	0.463920920871154	4.51402241092419	0.100532630286733	0.445312531280238	0.483613210798151	0.871169323739026	0.4883833443855	0.899264036299675
Peptoniphilus	-0.850777890835964	-1.49332268848911	-0.687143737670315	0.767861090283097	4.17816207249453	0.15839596691827	0.421875045256368	0.491153551096165	0.877258073375776	0.485968485537451	0.903756018325526
Coprobacter	-1.02391582129358	-1.21646937340335	-0.97419999247012	0.332169570291814	4.49575844744582	0.0504738792725972	0.463541687380826	0.530909874528679	0.879703706765567	0.559900688392068	0.911795691811011
Lachnospiraceae_NK4A136_group	-0.894701924906905	-0.492801450563065	-1.00574126962103	-0.602781327630049	4.3987760291134	-0.143002933043976	0.428571469565685	0.473871135604881	0.850806816256732	0.519502086754242	0.887427952470003
Dolosigranulum	-0.521350413956381	-1.2921992264924	-0.26222517825843	0.957483030953528	4.51185623532962	0.192836243348932	0.403645889887022	0.426395295154003	0.855763029039806	0.409750773651636	0.841870336306244
unclassified_Christensenellaceae	-0.976968026108507	-1.38083611729475	-0.847120321303645	0.457238224062616	4.45740837929196	0.104738989413401	0.454545480313275	0.481402670286016	0.88282465580468	0.509824349501074	0.897035455674367
Slackia	-0.790509182758364	-0.475496696063845	-0.875973801028605	-0.601703053453857	4.83568922713573	-0.117491837685382	0.432291705646073	0.520166800348752	0.855737976827303	0.5415260410088	0.881651083859039
Campylobacter	-0.609118260203672	-1.24236796640553	-0.369134376516676	1.2721861277533	4.34188949024524	0.249206742962276	0.372395910471498	0.426934247513777	0.850575957986379	0.411490187255273	0.848173027583366
Cellulosilyticum	-0.979059466831969	-1.33644355063393	-0.885557246819763	0.503817463736975	4.42595889466722	0.0818021355633176	0.442708366141839	0.500731308664258	0.874312712297909	0.515957025493663	0.890371828864668
Atopobium	-0.689224091749539	-1.40434719987964	-0.545080643269336	0.785283960531254	4.14260858669095	0.121330745899746	0.415584464435902	0.479067766457836	0.878920119992047	0.490661669508652	0.878400583816519
Clostridium_sensu_stricto_18	-0.87320905857538	-1.38797154733658	-0.777877130183548	0.199016774166883	4.23149287887882	0.0335128727333474	0.479166678460872	0.473671885840557	0.850525838562241	0.453877863037346	0.882996834673281
Prevotella	-0.822059643962374	-1.14461225244233	-0.71553997826202	0.648988620192633	4.0589662144398	0.126033431450341	0.43116887061371	0.519779848876419	0.888198971474867	0.536837633152288	0.902608728539118
Dialister	-1.08800138136867	-1.21959155775292	-1.02863569943441	0.172195154747285	4.16574231936407	0.0280365241421745	0.479166678460872	0.510060120623964	0.861194739556627	0.535287145804387	0.900361553087067
Leuconostoc	-0.933227042180824	-1.20388326275378	-0.862112313444666	0.26841545389012	4.47922339286885	0.0576354273515455	0.466145852553757	0.514151339259168	0.888069713650889	0.523538574691592	0.907268001247433
Proteus	-0.901330674565992	-1.23239254071611	-0.799666026589926	0.4805171946539	4.04607304208084	0.117445609437306	0.434895870760785	0.492342049475033	0.879179465158144	0.51276347574839	0.900587006861371
Actinotignum	-1.00539649762401	-1.46950011081341	-0.906669744410826	0.502851059384495	4.48295233364821	0.0975820889909634	0.444155875948408	0.52465574683935	0.888064016252318	0.548835035893225	0.911243152114843
Lachnoanaerobaculum	-0.956387637892282	-0.935423535015783	-0.966108729288607	-0.0257751834821907	4.36315597617539	-0.00660646191557309	0.493506497157804	0.537317662064699	0.87943490142246	0.585547805881858	0.921177654332093
Serratia	-0.946762714055254	-0.647177127847586	-1.02991611877144	-0.526896878001378	4.2499636328299	-0.124991970332431	0.458333357045458	0.465837153582162	0.858182459179296	0.494488363647846	0.883304663712004
unclassified_Peptostreptococcaceae	-1.04020584426138	-1.44454823534633	-0.939459526391296	0.366743206738528	4.10221066011787	0.0739702420028325	0.460937522211308	0.474250512333092	0.864461748778194	0.50001645983327	0.873647819937777
Solobacterium	-0.998204579074409	-0.832924730723914	-1.02974304930588	-0.167359466429362	4.08374301948827	-0.0317116026227794	0.481770843649058	0.518791737165172	0.873647716219649	0.526781793398173	0.912529589755283
